"year","month","week","spp_1","spp_2","spp_3","spp_4"
25,"6","25",0.000404393977376786,0.92984144246347,0.0454601946933199,0.0242939688658328
25,"6","26",0.000407220292651752,0.93091994982911,0.0445676011686267,0.024105228709611
25,"6","27",0.000425478565581722,0.932277371534012,0.0434443198872458,0.0238528300131603
25,"7","27",0.000408591756594,0.932441402924066,0.043272244269911,0.0238777610494291
25,"7","28",0.000382471675121555,0.936267021032612,0.0393366609942226,0.0240138462980435
25,"7","29",0.000403915480088373,0.935886534210464,0.0402431644806067,0.0234663858288412
25,"7","30",0.000404294416242047,0.937557392659801,0.0388708528365767,0.0231674600873798
25,"7","31",0.000377163695670579,0.942008327497553,0.0343337161648926,0.0232807926418833
25,"8","31",0.000399239121711435,0.938510722560801,0.0383022144515208,0.0227878238659669
25,"8","32",0.000406768458267324,0.940024401610888,0.0371114577716452,0.0224573721591993
25,"8","33",0.00040393864020291,0.941539345577284,0.0359465892108157,0.0221101265716974
25,"8","34",0.000398136035998859,0.942837948739638,0.0349922428901072,0.0217716723342564
25,"8","35",0.000399491712298411,0.944210510741141,0.0339770736912112,0.0214129238553489
25,"9","35",0.000369693561012374,0.944258617094647,0.0339498783468924,0.0214218109974477
25,"9","36",0.000333619660189274,0.943773457350236,0.0346747801525965,0.0212181428369779
25,"9","37",0.00038056517401397,0.946642963080882,0.0322587365486645,0.0207177351964393
25,"9","38",0.000372435610531054,0.947644899751244,0.0315955073009556,0.0203871573372691
25,"9","39",0.000365686634061276,0.948649106241234,0.0309115799464107,0.0200736271782937
25,"9","40",0.000370714579662958,0.949527860430162,0.0303331051072891,0.0197683198828856
26,"1","1",0.00030438202318507,0.956615238306464,0.022870224357798,0.020210155312553
26,"1","2",0.000483127601530032,0.965029823639225,0.0147033855665511,0.0197836631926941
26,"1","3",0.000596737900292375,0.96447033484219,0.014670164485496,0.0202627627720217
26,"1","4",0.000510398959791613,0.968724845489011,0.0117780301768829,0.0189867253743147
26,"1","5",0.000382398380190224,0.972103490780473,0.00841123845658586,0.0191028723827511
26,"10","40",0.000423775198954746,0.947521351385892,0.031687529516712,0.020367343898441
26,"10","41",0.000411829716626581,0.948462242565607,0.0310570821453697,0.0200688455723965
26,"10","42",0.000370126352148415,0.949731610912319,0.0302577128346801,0.0196405499008525
26,"10","43",0.000355726994424861,0.950453973635796,0.0298253936844909,0.0193649056852883
26,"10","44",0.000388538292405003,0.950478198785188,0.0298773897594674,0.01925587316294
26,"11","44",0.000333686582512665,0.951198068753725,0.0293595333162922,0.0191087113474705
26,"11","45",0.000333595640179423,0.951453807326085,0.0293013602454988,0.0189112367882373
26,"11","46",0.000329248817146008,0.951731676657387,0.029143096767751,0.0187959777577161
26,"11","47",0.000312072979377522,0.952017418340871,0.0290042206801276,0.0186662879996244
26,"11","48",0.000306545711282712,0.952203650504262,0.0289045119946907,0.0185852917897649
26,"12","48",0.00033742483088488,0.951920325536741,0.0289254284700787,0.0188168211622955
26,"12","49",0.000356159365445581,0.951433727536516,0.0293871655329314,0.0188229475651065
26,"12","50",0.000341428003067908,0.951613166866095,0.0292812841521538,0.0187641209786829
26,"12","51",0.000366388648194784,0.951334494077901,0.0294512571586073,0.0188478601152969
26,"12","52",0.000308637078091035,0.951992601535832,0.029049880361497,0.0186488810245803
26,"2","5",0.000517530215163178,0.964798851457075,0.00720655193152716,0.027477066396235
26,"2","6",0.000593190805111534,0.967816462037221,0.00695002281099957,0.0246403243466682
26,"2","7",0.000561751992799778,0.965243163279893,0.00688784682764231,0.0273072378996648
26,"2","8",0.00057687313891113,0.96180782414164,0.0070271500785915,0.0305881526408578
26,"2","9",0.000562752032344717,0.963023980244482,0.00695216314930421,0.029461104573869
26,"3","10",0.000639700301083635,0.960527695117217,0.00828767954728451,0.0305449250344143
26,"3","11",0.000589415786188566,0.96005597251962,0.00861033400353741,0.030744277690654
